transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
19062_20250204,2025-02-04,08:15:43,1.0,8,East Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
19063_20250204,2025-02-04,08:16:20,1.0,5,Main Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
19064_20250204,2025-02-04,08:16:22,1.0,8,East Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
19065_20250204,2025-02-04,08:18:32,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19066_20250204,2025-02-04,08:18:32,1.0,8,East Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
19067_20250204,2025-02-04,08:19:33,1.0,5,Main Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
19068_20250204,2025-02-04,08:23:58,1.0,8,East Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19069_20250204,2025-02-04,08:25:05,1.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
19070_20250204,2025-02-04,08:25:11,1.0,5,Main Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
19071_20250204,2025-02-04,08:25:50,1.0,5,Main Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
19072_20250204,2025-02-04,08:28:21,1.0,8,East Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
19073_20250204,2025-02-04,08:29:25,2.0,8,East Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
19074_20250204,2025-02-04,08:32:18,2.0,5,Main Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
19075_20250204,2025-02-04,08:32:18,1.0,5,Main Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19076_20250204,2025-02-04,08:37:10,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19077_20250204,2025-02-04,08:38:20,1.0,8,East Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
19078_20250204,2025-02-04,08:40:38,2.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
19079_20250204,2025-02-04,08:42:10,2.0,5,Main Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
19080_20250204,2025-02-04,08:43:01,1.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19081_20250204,2025-02-04,08:43:10,2.0,8,East Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19082_20250204,2025-02-04,08:43:39,1.0,8,East Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
19083_20250204,2025-02-04,08:44:39,1.0,5,Main Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
19084_20250204,2025-02-04,08:44:39,1.0,5,Main Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
19085_20250204,2025-02-04,08:47:27,1.0,5,Main Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19086_20250204,2025-02-04,08:49:29,2.0,5,Main Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19087_20250204,2025-02-04,08:49:29,1.0,5,Main Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
19088_20250204,2025-02-04,08:49:49,1.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
19089_20250204,2025-02-04,08:56:14,1.0,5,Main Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
19090_20250204,2025-02-04,08:57:44,2.0,8,East Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
19091_20250204,2025-02-04,09:01:26,2.0,8,East Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
19092_20250204,2025-02-04,09:04:45,2.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19093_20250204,2025-02-04,09:04:52,2.0,5,Main Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
19094_20250204,2025-02-04,09:04:52,1.0,5,Main Campus,70,48.75,Bakery,Scone,Cranberry Scone
19095_20250204,2025-02-04,09:09:21,1.0,5,Main Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
19096_20250204,2025-02-04,09:09:21,1.0,5,Main Campus,75,52.5,Bakery,Pastry,Croissant
19097_20250204,2025-02-04,09:10:23,2.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19098_20250204,2025-02-04,09:12:52,1.0,8,East Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
19099_20250204,2025-02-04,09:12:52,1.0,8,East Campus,74,52.5,Bakery,Biscotti,Ginger Biscotti
19100_20250204,2025-02-04,09:16:58,1.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19101_20250204,2025-02-04,09:16:58,1.0,5,Main Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
19102_20250204,2025-02-04,09:17:57,1.0,8,East Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
19103_20250204,2025-02-04,09:18:27,2.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19104_20250204,2025-02-04,09:19:30,2.0,5,Main Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
19105_20250204,2025-02-04,09:22:39,2.0,8,East Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
19106_20250204,2025-02-04,09:23:19,1.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19107_20250204,2025-02-04,09:24:33,1.0,5,Main Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
19108_20250204,2025-02-04,09:24:41,1.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19109_20250204,2025-02-04,09:24:41,1.0,5,Main Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19110_20250204,2025-02-04,09:27:32,2.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19111_20250204,2025-02-04,09:27:32,1.0,8,East Campus,73,56.25,Bakery,Pastry,Almond Croissant
19112_20250204,2025-02-04,09:28:26,2.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
19113_20250204,2025-02-04,09:30:20,2.0,5,Main Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19114_20250204,2025-02-04,09:31:02,2.0,8,East Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
19115_20250204,2025-02-04,09:32:59,2.0,8,East Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
19116_20250204,2025-02-04,09:34:14,1.0,5,Main Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
19117_20250204,2025-02-04,09:34:14,1.0,5,Main Campus,72,48.75,Bakery,Scone,Ginger Scone
19118_20250204,2025-02-04,09:38:54,1.0,8,East Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
19119_20250204,2025-02-04,09:40:58,1.0,8,East Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
19120_20250204,2025-02-04,09:41:51,2.0,8,East Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
19121_20250204,2025-02-04,09:42:08,1.0,5,Main Campus,38,56.25,Coffee,Barista Espresso,Latte
19122_20250204,2025-02-04,09:44:40,1.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
19123_20250204,2025-02-04,09:46:17,1.0,8,East Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
19124_20250204,2025-02-04,09:46:46,1.0,5,Main Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
19125_20250204,2025-02-04,09:50:00,1.0,5,Main Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
19126_20250204,2025-02-04,09:52:05,1.0,8,East Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
19127_20250204,2025-02-04,09:52:28,1.0,5,Main Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19128_20250204,2025-02-04,09:56:35,2.0,5,Main Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
19129_20250204,2025-02-04,09:56:35,1.0,5,Main Campus,72,48.75,Bakery,Scone,Ginger Scone
19130_20250204,2025-02-04,09:56:50,2.0,5,Main Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
19131_20250204,2025-02-04,09:57:49,1.0,8,East Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
19132_20250204,2025-02-04,10:01:33,2.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
19133_20250204,2025-02-04,10:01:39,1.0,8,East Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
19134_20250204,2025-02-04,10:02:45,1.0,5,Main Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
19135_20250204,2025-02-04,10:02:45,1.0,5,Main Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
19136_20250204,2025-02-04,10:04:31,2.0,5,Main Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19137_20250204,2025-02-04,10:05:03,2.0,5,Main Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
19138_20250204,2025-02-04,10:05:03,1.0,5,Main Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
19139_20250204,2025-02-04,10:07:56,2.0,5,Main Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
19140_20250204,2025-02-04,10:09:24,2.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19141_20250204,2025-02-04,10:11:01,2.0,8,East Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
19142_20250204,2025-02-04,10:13:21,2.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19143_20250204,2025-02-04,10:13:38,1.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19144_20250204,2025-02-04,10:16:21,1.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19145_20250204,2025-02-04,10:18:40,2.0,5,Main Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
19146_20250204,2025-02-04,10:22:49,2.0,5,Main Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
19147_20250204,2025-02-04,10:24:38,2.0,5,Main Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
19148_20250204,2025-02-04,10:27:54,2.0,5,Main Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19149_20250204,2025-02-04,10:27:54,1.0,5,Main Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19150_20250204,2025-02-04,10:28:18,1.0,8,East Campus,38,56.25,Coffee,Barista Espresso,Latte
19151_20250204,2025-02-04,10:28:27,2.0,8,East Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
19152_20250204,2025-02-04,10:32:09,1.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19153_20250204,2025-02-04,10:32:09,1.0,8,East Campus,73,56.25,Bakery,Pastry,Almond Croissant
19154_20250204,2025-02-04,10:35:43,2.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19155_20250204,2025-02-04,10:35:45,2.0,5,Main Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
19156_20250204,2025-02-04,10:35:45,1.0,5,Main Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
19157_20250204,2025-02-04,10:45:50,1.0,8,East Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
19158_20250204,2025-02-04,10:49:40,1.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
19159_20250204,2025-02-04,10:49:40,1.0,8,East Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
19160_20250204,2025-02-04,10:56:48,1.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19161_20250204,2025-02-04,11:00:19,1.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
19162_20250204,2025-02-04,11:01:13,2.0,3,West Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
19163_20250204,2025-02-04,11:01:26,2.0,8,East Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
19164_20250204,2025-02-04,11:01:32,2.0,5,Main Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
19165_20250204,2025-02-04,11:01:48,1.0,3,West Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
19166_20250204,2025-02-04,11:01:48,1.0,3,West Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19167_20250204,2025-02-04,11:02:04,2.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
19168_20250204,2025-02-04,11:02:04,1.0,8,East Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
19169_20250204,2025-02-04,11:02:08,1.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
19170_20250204,2025-02-04,11:02:21,1.0,8,East Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
19171_20250204,2025-02-04,11:03:16,2.0,5,Main Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
19172_20250204,2025-02-04,11:03:22,1.0,3,West Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
19173_20250204,2025-02-04,11:05:10,2.0,8,East Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
19174_20250204,2025-02-04,11:06:11,1.0,5,Main Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
19175_20250204,2025-02-04,11:07:00,1.0,5,Main Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
19176_20250204,2025-02-04,11:11:06,2.0,5,Main Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
19177_20250204,2025-02-04,11:11:58,1.0,5,Main Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
19178_20250204,2025-02-04,11:12:44,1.0,3,West Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
19179_20250204,2025-02-04,11:13:08,2.0,3,West Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
19180_20250204,2025-02-04,11:13:08,2.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
19181_20250204,2025-02-04,11:13:42,1.0,3,West Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19182_20250204,2025-02-04,11:17:35,2.0,8,East Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
19183_20250204,2025-02-04,11:18:26,1.0,8,East Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
19184_20250204,2025-02-04,11:20:54,1.0,3,West Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19185_20250204,2025-02-04,11:22:36,2.0,8,East Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19186_20250204,2025-02-04,11:24:28,2.0,3,West Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19187_20250204,2025-02-04,11:25:48,1.0,3,West Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
19188_20250204,2025-02-04,11:27:20,1.0,8,East Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
19189_20250204,2025-02-04,11:27:30,2.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
19190_20250204,2025-02-04,11:27:30,1.0,3,West Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19191_20250204,2025-02-04,11:27:45,1.0,3,West Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
19192_20250204,2025-02-04,11:27:45,1.0,3,West Campus,74,52.5,Bakery,Biscotti,Ginger Biscotti
19193_20250204,2025-02-04,11:28:26,2.0,5,Main Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
19194_20250204,2025-02-04,11:28:26,1.0,5,Main Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19195_20250204,2025-02-04,11:28:57,1.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19196_20250204,2025-02-04,11:29:09,2.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19197_20250204,2025-02-04,11:30:24,2.0,5,Main Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
19198_20250204,2025-02-04,11:33:26,2.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
19199_20250204,2025-02-04,11:35:29,1.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
19200_20250204,2025-02-04,11:35:38,1.0,5,Main Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
19201_20250204,2025-02-04,11:35:38,1.0,5,Main Campus,75,52.5,Bakery,Pastry,Croissant
19202_20250204,2025-02-04,11:38:24,1.0,3,West Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19203_20250204,2025-02-04,11:39:00,1.0,3,West Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
19204_20250204,2025-02-04,11:39:44,2.0,3,West Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
19205_20250204,2025-02-04,11:41:10,1.0,3,West Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
19206_20250204,2025-02-04,11:43:16,2.0,8,East Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
19207_20250204,2025-02-04,11:43:47,1.0,8,East Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
19208_20250204,2025-02-04,11:44:31,1.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19209_20250204,2025-02-04,11:45:34,2.0,8,East Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
19210_20250204,2025-02-04,11:46:04,1.0,5,Main Campus,38,56.25,Coffee,Barista Espresso,Latte
19211_20250204,2025-02-04,11:46:17,2.0,5,Main Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
19212_20250204,2025-02-04,11:46:44,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19213_20250204,2025-02-04,11:48:07,2.0,3,West Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
19214_20250204,2025-02-04,11:52:23,2.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19215_20250204,2025-02-04,11:52:47,1.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
19216_20250204,2025-02-04,11:55:06,2.0,5,Main Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
19217_20250204,2025-02-04,11:56:32,2.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
19218_20250204,2025-02-04,11:59:23,1.0,3,West Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
19219_20250204,2025-02-04,12:00:58,2.0,3,West Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19220_20250204,2025-02-04,12:01:42,2.0,3,West Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
19221_20250204,2025-02-04,12:01:51,1.0,5,Main Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
19222_20250204,2025-02-04,12:02:52,2.0,5,Main Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
19223_20250204,2025-02-04,12:03:12,2.0,5,Main Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
19224_20250204,2025-02-04,12:04:51,2.0,3,West Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
19225_20250204,2025-02-04,12:05:50,2.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
19226_20250204,2025-02-04,12:06:01,2.0,3,West Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19227_20250204,2025-02-04,12:06:32,2.0,3,West Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19228_20250204,2025-02-04,12:12:00,1.0,3,West Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
19229_20250204,2025-02-04,12:15:16,2.0,8,East Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
19230_20250204,2025-02-04,12:16:12,2.0,5,Main Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
19231_20250204,2025-02-04,12:16:24,2.0,5,Main Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
19232_20250204,2025-02-04,12:16:24,1.0,5,Main Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
19233_20250204,2025-02-04,12:17:51,1.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
19234_20250204,2025-02-04,12:20:52,1.0,3,West Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
19235_20250204,2025-02-04,12:20:52,1.0,3,West Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19236_20250204,2025-02-04,12:21:51,1.0,3,West Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
19237_20250204,2025-02-04,12:22:19,1.0,3,West Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
19238_20250204,2025-02-04,12:23:21,2.0,3,West Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19239_20250204,2025-02-04,12:23:34,2.0,5,Main Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
19240_20250204,2025-02-04,12:25:22,1.0,8,East Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
19241_20250204,2025-02-04,12:26:44,2.0,3,West Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
19242_20250204,2025-02-04,12:27:02,2.0,5,Main Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
19243_20250204,2025-02-04,12:28:36,2.0,3,West Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
19244_20250204,2025-02-04,12:28:49,2.0,3,West Campus,38,56.25,Coffee,Barista Espresso,Latte
19245_20250204,2025-02-04,12:28:57,2.0,5,Main Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
19246_20250204,2025-02-04,12:28:57,1.0,5,Main Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
19247_20250204,2025-02-04,12:30:21,2.0,5,Main Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
19248_20250204,2025-02-04,12:30:36,1.0,3,West Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
19249_20250204,2025-02-04,12:30:36,1.0,3,West Campus,69,48.75,Bakery,Biscotti,Hazelnut Biscotti
19250_20250204,2025-02-04,12:31:15,2.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
19251_20250204,2025-02-04,12:33:45,2.0,8,East Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
19252_20250204,2025-02-04,12:33:59,2.0,3,West Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
19253_20250204,2025-02-04,12:35:16,1.0,8,East Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
19254_20250204,2025-02-04,12:35:20,1.0,3,West Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19255_20250204,2025-02-04,12:35:42,2.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
19256_20250204,2025-02-04,12:35:42,1.0,8,East Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19257_20250204,2025-02-04,12:36:02,1.0,3,West Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
19258_20250204,2025-02-04,12:37:20,1.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
19259_20250204,2025-02-04,12:38:51,1.0,3,West Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
19260_20250204,2025-02-04,12:40:23,1.0,3,West Campus,38,56.25,Coffee,Barista Espresso,Latte
19261_20250204,2025-02-04,12:43:28,2.0,5,Main Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
19262_20250204,2025-02-04,12:44:08,2.0,5,Main Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
19263_20250204,2025-02-04,12:45:57,2.0,5,Main Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19264_20250204,2025-02-04,12:48:22,1.0,3,West Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
19265_20250204,2025-02-04,12:48:26,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19266_20250204,2025-02-04,12:49:10,1.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
19267_20250204,2025-02-04,12:50:19,2.0,5,Main Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
19268_20250204,2025-02-04,12:50:56,1.0,8,East Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
19269_20250204,2025-02-04,12:51:54,2.0,3,West Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19270_20250204,2025-02-04,12:51:56,2.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
19271_20250204,2025-02-04,12:52:44,2.0,3,West Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
19272_20250204,2025-02-04,12:52:54,1.0,8,East Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
19273_20250204,2025-02-04,12:53:07,2.0,5,Main Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19274_20250204,2025-02-04,12:54:10,2.0,3,West Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
19275_20250204,2025-02-04,12:54:41,1.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
19276_20250204,2025-02-04,12:54:41,1.0,8,East Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
19277_20250204,2025-02-04,12:55:04,1.0,3,West Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
19278_20250204,2025-02-04,12:55:36,1.0,8,East Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
19279_20250204,2025-02-04,12:57:48,2.0,3,West Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
19280_20250204,2025-02-04,12:57:48,1.0,3,West Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
19281_20250204,2025-02-04,12:58:03,1.0,3,West Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
19282_20250204,2025-02-04,12:58:52,2.0,3,West Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
